history,individuals,land,<Main.Individual.Individual object at 0x000002171167E8C0>,<Main.Individual.Individual object at 0x000002171167E890>,<Main.Individual.Individual object at 0x000002173270BDC0>,<Main.Individual.Individual object at 0x000002173273C040>,<Main.Individual.Individual object at 0x000002173273C280>,time,is_stop,obey_frequence
4,0.8,0,0.0,1,0.2,0,0.0
7,0.7,0,0.0,3,0.3,0,0.0
10,0.6666666666666666,0,0.0,5,0.3333333333333333,0,0.0
13,0.65,0,0.0,7,0.35,0,0.0
16,0.6666666666666666,0,0.0,8,0.3333333333333333,0,0.0
20,0.6666666666666666,0,0.0,10,0.3333333333333333,0,0.0
23,0.6571428571428571,0,0.0,12,0.34285714285714286,0,0.0
26,0.65,0,0.0,14,0.35,0,0.0
29,0.6590909090909091,0,0.0,15,0.3409090909090909,0,0.0
